pos,name,x,y
WR,Terrance Williams,-4.0769468064,-1.80323378983
WR,Jarrett Boykin,0.265992836295,-4.36707855233
WR,Marquess Wilson,-3.19044529412,-7.00254781196
WR,Jarius Wright,-1.24548894618,-3.03460480459
WR,Kenbrell Thompkins,-3.79028406641,-5.50552219435
WR,Rueben Randle,-0.99110564083,0.684931755512
WR,Vincent Brown,-1.65097108153,-2.15092372127
WR,Matt Hazel,-2.69973966697,2.628827214
WR,Josh Stewart,-5.40555079126,-0.534711986798
WR,Ryan Whalen,4.95526425087,1.18448475114
WR,Robert Woods,-3.61021132958,1.64316499921
WR,Keshawn Martin,1.90173204017,-2.60798324098
WR,Tyrone Goard,-0.266776053708,-5.20709887054
WR,Kelvin Benjamin,-4.52333090761,0.933243871068
WR,Junior Hemingway,6.18636696429,3.55542503626
WR,Cecil Shorts,-1.75345644598,8.97506234811
WR,Chris Givens,-0.17732928102,5.30831105939
WR,Jared Abbrederis,-10.8397494547,-5.8303560633
WR,Willie Snead,-8.99648054739,1.77378290864
WR,Jeff Janis,5.64910396079,2.99017463358
WR,Jon Baldwin,11.8779335238,-0.761479496477
WR,Robert Herron,4.57949137946,1.03815135495
WR,Greg Salas,0.517147915571,0.447613912859
WR,Leonard Hankerson,-2.66492595853,1.32422342546
WR,Jerrel Jernigan,-3.70512788392,-1.38367778046
WR,Tavarres King,0.456668500237,-4.4319892437
WR,Randall Cobb,-4.05218707729,4.37960622014
WR,Chris Harper,-0.402940934191,6.9492035903
WR,Brian Quick,-1.37315955704,1.36064465769
WR,DaRick Rogers,7.86146540293,-10.4164091527
WR,Greg Little,15.0576290261,5.30179523621
WR,Kashif Moore,9.64328785605,-0.203568527399
WR,Shaquelle Evans,0.0150850615286,-1.96846909461
WR,Jordan Matthews,3.15794677014,5.67205900997
WR,Torrey Smith,8.70125548688,0.11554930096
WR,Ryan Swope,4.8332710977,-1.36072796846
WR,Quinton Patton,-6.24703108364,-3.85278647992
WR,Danny Coale,-5.6218816747,0.832864848251
WR,Chris Owusu,10.7815848243,-1.40804951418
WR,Jock Sanders,2.46920363125,3.59313415045
WR,Andre Holmes,5.18696687849,-7.94515895354
WR,Michael Campanaro,5.45676761946,3.32781451909
WR,Ryan Spadola,-1.55817065379,1.42457480121
WR,T.J. Graham,-4.54441860641,-4.97672979058
WR,Austin Pettis,-1.33603828728,0.0576283112626
WR,Lanear Sampson,1.11145912683,5.61752959926
WR,Jordan White,-1.52961842056,0.394240692602
WR,L'Damian Washington,-9.65194284105,-1.60928254213
WR,DeVier Posey,2.06104074322,-1.91466247321
WR,Marshall Williams,-0.987073272522,-5.98086355921
WR,Isaiah Burse,-5.74746799642,5.2300924389
WR,Marvin Jones,-3.29875108359,11.0644612762
WR,Donte Moncrief,9.46315861914,-7.90094724782
WR,Niles Paul,2.11674264322,9.90401011905
WR,Eric Page,-8.17272151253,5.5777525742
RB,Lennon Creer,-7.62329890728,-2.85814216604
RB,Jordan Todman,9.36052790754,-1.30610226634
RB,Antonio Andrews,-14.5891511589,-4.0584279121
RB,Brandon Saine,-4.30257894636,-2.79503006618
RB,Alfred Morris,-2.33114214149,4.21242526306
RB,Mark Ingram,-5.60845678875,-2.03606975924
RB,George Atkinson,9.22629508292,5.00528997383
RB,Charles Sims,5.75740725025,5.91956186192
RB,C.J. Anderson,-1.37764457336,3.67892194305
RB,Jerick McKinnon,17.7494642112,-5.88072921896
RB,Zac Stacy,4.80806926173,-4.77823932698
RB,Evan Royster,-5.10602389469,-0.932246152342
RB,Bishop Sankey,7.97706079186,-2.72646408971
RB,LaDarius Perkins,5.23703655928,-0.518131669564
RB,Knile Davis,5.35429307209,-8.84949146696
RB,Mike Gillislee,-2.50674712002,5.47768492982
RB,Dan Herron,-0.580669298703,-1.4989056917
RB,Doug Martin,4.32835271309,-6.16888134307
RB,James Wilder,1.69899887912,3.55209917501
RB,Damien Williams,1.22561102108,5.47722964098
RB,Montel Harris,-5.91424507625,-0.0798782636655
RB,Ryan Williams,5.43414571045,3.55063397801
RB,Lorenzo Taliaferro,-3.39932176356,1.84586048701
RB,Kerwynn Williams,-1.28563817971,3.55064150502
RB,Mikel Leshoure,4.52768552421,1.21516958291
RB,Rex Burkhead,7.52392820556,2.22681826055
RB,Mike Ball,-5.02279602339,-2.0697915838
RB,Montee Ball,-2.90517318185,5.25518943112
RB,Brandon Bolden,1.85747101206,0.267316348456
RB,Alfred Blue,-0.876394167573,8.09723696683
RB,Bernard Pierce,3.65257277096,5.22449399397
RB,KaDeem Carey,-5.02762055092,0.236311140038
RB,Christine Michael,10.7470087369,-3.2031332162
RB,Damien Berry,1.91542092399,-1.59142056164
RB,Stefphon Jefferson,-4.12294520518,4.87668710287
RB,Johnathan Franklin,-4.77912531798,1.4355299343
RB,Roy Helu,-1.81137400311,9.63939597204
RB,D.J. Harper,1.91353252611,-1.59163934331
RB,Jamie Harper,3.21155740228,-2.35005006094
RB,Tauren Poole,0.615693712581,-3.13813917184
RB,Stevan Ridley,-0.639316221603,2.66587587096
RB,Dion Lewis,-6.78566519937,1.62238627863
RB,Robbie Rouse,-5.81080569685,4.1170255856
RB,Derrick Locke,-0.784501381351,4.65332835406
RB,Ray Graham,-7.12581725041,0.551515065919
RB,Darren Evans,-4.64714841793,-7.18248126515
RB,Matt Asiata,-13.7856979981,-5.92075924093
RB,Shaun Draughn,-0.341075769288,-0.298285423494
RB,Jerome Smith,-3.70454037939,5.82231457804
RB,Michael Ford,13.0838547862,-0.0114645752545
RB,Da'Rel Scott,-1.8644630121,1.27837134639
RB,DeMarco Murray,10.5004110364,3.5254451073
RB,Allen Bradford,-4.19111414189,-8.81970068087
RB,Le'Veon Bell,-0.198014625221,-3.29635963357
RB,Henry Josey,-2.27106924615,0.04692027768
RB,Chris Rainey,0.673820022564,5.22170897201
RB,Edwin Baker,-6.5589387063,-1.50168643028
RB,LaMichael James,2.52902223109,7.02329934843
RB,Stepfan Taylor,-10.0424815463,0.708804006781
RB,Shane Vereen,0.17978542948,-10.7141631725
RB,Mario Fannin,-1.86081937387,-1.02819612982
RB,Delone Carter,4.33543098269,-5.15891802462
RB,Kendall Hunter,4.50623059838,-1.81300674005
RB,Davin Meggett,0.624502924992,-2.12953808249
RB,Giovani Bernard,2.42144490881,2.82699572744
RB,Robert Turbin,6.10360347445,-5.53602051834
RB,James White,-4.8030815885,-3.89781608931
RB,Vai Taua,-5.83067596787,-1.21745839491
RB,Kenjon Barner,3.3935690654,2.00545899923
RB,Alex Green,-4.21273665019,-0.616960897179
RB,Anthony Allen,4.85146634695,-2.03718801532
RB,Vick Ballard,-2.69696561094,-3.20303036456
TE,Philip Lutzenkirchen,-3.56750693112,0.627920423278
TE,Cameron Graham,-10.267831283,-1.13837981142
TE,Lee Smith,-7.00384869498,5.3606460635
TE,Dwayne Allen,-3.66608595993,6.75871097454
TE,Dion Sims,-1.6510917882,1.28220086222
TE,Arthur Lynch,0.0760980241962,7.05335502001
TE,Jake Murphy,-1.13535568249,3.2187869358
TE,James Hanna,8.16307099629,1.43560100119
TE,Zach Pianalto,-6.4096870252,2.19511134162
TE,Michael Egnew,15.721734774,-3.07524578914
TE,Tyler Eifert,4.87479956874,0.0293945239961
TE,Levine Toilolo,-3.22468018275,-3.51195705678
TE,Jordan Najvar,-4.2682962061,-2.29021958867
TE,Chris Gragg,10.3102517852,-5.08837012226
TE,Zach Ertz,-3.90235773262,3.74654614943
TE,Rob Housler,3.64974575106,0.267769014207
TE,Julius Thomas,-3.48265918734,-4.47268695139
TE,Ladarius Green,7.87832814696,-6.66108741182
TE,Mychal Rivera,-4.12713920512,-3.33759526245
TE,Allen Reisner,-9.4637491423,-5.37120111776
TE,Troy Niklas,-0.963601256981,6.23690278451
TE,Richard Rodgers,-1.41540161995,-4.87724210483
TE,Cory Harkey,-9.33024279282,-6.41797404077
TE,Matt Furstenburg,0.506037808324,-3.20389108495
TE,Lance Kendricks,7.76777414574,2.52745496444
TE,Chris Pantale,-4.98235635278,-3.17051289125
TE,Luke Stocker,1.23988472988,5.81613822109
TE,Virgil Green,17.6929264591,-1.40921386655
TE,Schuylar Oordt,4.3164492982,-3.93518786108
TE,David Paulson,-4.79604195146,0.86588750055
TE,Marcel Jensen,0.529550694104,2.89881281657
TE,D.J. Williams,-3.50319450339,-0.400068660603
TE,MarQueis Gray,-5.78993507952,-5.05503726129
TE,Jake Stoneburner,1.02496408098,-3.30461687729
TE,Charlie Gantt,-2.43611175208,6.51978644987
TE,Vance McDonald,5.79715782447,9.01243263068
TE,Jordan Cameron,5.83840024303,0.867030082803
